"","snippet.title","stock_name","statistics.viewCount","statistics.likeCount","statistics.dislikeCount","statistics.favoriteCount","statistics.commentCount","snippet.publishedAt","snippet.channelTitle"
"1","TOP 2 STOCKS TO BUY IMMEDIATELY!🔥","ROKU","13151","812","19","0","468","2021-04-01T13:15:10Z","Paul NGumah"
"2","TOP 2 STOCKS TO BUY IMMEDIATELY!🔥","TSM","13151","812","19","0","468","2021-04-01T13:15:10Z","Paul NGumah"
"3","TOP 2 STOCKS TO BUY IMMEDIATELY!🔥","TSLA","13151","812","19","0","468","2021-04-01T13:15:10Z","Paul NGumah"
"4","TOP 2 STOCKS TO BUY IMMEDIATELY!🔥","CPNG","13151","812","19","0","468","2021-04-01T13:15:10Z","Paul NGumah"
"5","TOP 2 STOCKS TO BUY IMMEDIATELY!🔥","V","13151","812","19","0","468","2021-04-01T13:15:10Z","Paul NGumah"
"6","TOP 2 STOCKS TO BUY IMMEDIATELY!🔥","CPNG","13151","812","19","0","468","2021-04-01T13:15:10Z","Paul NGumah"
"7","TOP 2 STOCKS TO BUY IMMEDIATELY!🔥","CRWD","13151","812","19","0","468","2021-04-01T13:15:10Z","Paul NGumah"
"8","THIS STOCK IS ABOUT TO GO PARABOLIC!🔥","AMAT","10775","834","14","0","286","2021-04-01T02:36:57Z","Paul NGumah"
"9","THIS STOCK IS ABOUT TO GO PARABOLIC!🔥","TSLA","10775","834","14","0","286","2021-04-01T02:36:57Z","Paul NGumah"
"10","THIS STOCK IS ABOUT TO GO PARABOLIC!🔥","NIO","10775","834","14","0","286","2021-04-01T02:36:57Z","Paul NGumah"
"11","THIS STOCK IS ABOUT TO GO PARABOLIC!🔥","QS","10775","834","14","0","286","2021-04-01T02:36:57Z","Paul NGumah"
"12","THIS STOCK IS ABOUT TO GO PARABOLIC!🔥","EA","10775","834","14","0","286","2021-04-01T02:36:57Z","Paul NGumah"
"13","THIS STOCK IS ABOUT TO GO PARABOLIC!🔥","CPNG","10775","834","14","0","286","2021-04-01T02:36:57Z","Paul NGumah"
"14","2 STOCKS SET TO EXPLODE!🔥","CHWY","9888","672","9","0","214","2021-03-31T13:15:01Z","Paul NGumah"
"15","2 STOCKS SET TO EXPLODE!🔥","CRSR","9888","672","9","0","214","2021-03-31T13:15:01Z","Paul NGumah"
"16","2 STOCKS SET TO EXPLODE!🔥","LMND","9888","672","9","0","214","2021-03-31T13:15:01Z","Paul NGumah"
"17","2 STOCKS SET TO EXPLODE!🔥","TSLA","9888","672","9","0","214","2021-03-31T13:15:01Z","Paul NGumah"
"18","2 STOCKS SET TO EXPLODE!🔥","NCLH","9888","672","9","0","214","2021-03-31T13:15:01Z","Paul NGumah"
"19","2 STOCKS SET TO EXPLODE!🔥","HD","9888","672","9","0","214","2021-03-31T13:15:01Z","Paul NGumah"
"20","2 STOCKS SET TO EXPLODE!🔥","AMC","9888","672","9","0","214","2021-03-31T13:15:01Z","Paul NGumah"
"21","THIS STOCK IS BREAKING OUT!🚀","X","10921","806","14","0","247","2021-03-31T02:18:30Z","Paul NGumah"
"22","THIS STOCK IS BREAKING OUT!🚀","OXY","10921","806","14","0","247","2021-03-31T02:18:30Z","Paul NGumah"
"23","THIS STOCK IS BREAKING OUT!🚀","DISH","10921","806","14","0","247","2021-03-31T02:18:30Z","Paul NGumah"
"24","THIS STOCK IS BREAKING OUT!🚀","EH","10921","806","14","0","247","2021-03-31T02:18:30Z","Paul NGumah"
"25","THIS STOCK IS BREAKING OUT!🚀","FVRR","10921","806","14","0","247","2021-03-31T02:18:30Z","Paul NGumah"
"26","THIS STOCK IS BREAKING OUT!🚀","DKNG","10921","806","14","0","247","2021-03-31T02:18:30Z","Paul NGumah"
"27","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW!🚀","WMT","16241","987","19","0","564","2021-03-30T02:32:22Z","Paul NGumah"
"28","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW!🚀","VUZI","16241","987","19","0","564","2021-03-30T02:32:22Z","Paul NGumah"
"29","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW!🚀","JMIA","16241","987","19","0","564","2021-03-30T02:32:22Z","Paul NGumah"
"30","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW!🚀","CRWD","16241","987","19","0","564","2021-03-30T02:32:22Z","Paul NGumah"
"31","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW!🚀","DIS","16241","987","19","0","564","2021-03-30T02:32:22Z","Paul NGumah"
"32","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW!🚀","FB","16241","987","19","0","564","2021-03-30T02:32:22Z","Paul NGumah"
"33","TOP 3 STOCKS TO BUY NOW🔥","FB","11713","724","15","0","339","2021-03-29T13:14:59Z","Paul NGumah"
"34","TOP 3 STOCKS TO BUY NOW🔥","RIOT","11713","724","15","0","339","2021-03-29T13:14:59Z","Paul NGumah"
"35","TOP 3 STOCKS TO BUY NOW🔥","SQ","11713","724","15","0","339","2021-03-29T13:14:59Z","Paul NGumah"
"36","TOP 3 STOCKS TO BUY NOW🔥","CRWD","11713","724","15","0","339","2021-03-29T13:14:59Z","Paul NGumah"
"37","TOP 3 STOCKS TO BUY NOW🔥","RKT","11713","724","15","0","339","2021-03-29T13:14:59Z","Paul NGumah"
"38","TOP 3 STOCKS TO BUY NOW🔥","BIGC","11713","724","15","0","339","2021-03-29T13:14:59Z","Paul NGumah"
"39","THIS STOCK IS ABOUT TO EXPLODE!🚀 BUY ASAP!","OXY","17911","1032","17","0","536","2021-03-27T23:56:58Z","Paul NGumah"
"40","THIS STOCK IS ABOUT TO EXPLODE!🚀 BUY ASAP!","CYH","17911","1032","17","0","536","2021-03-27T23:56:58Z","Paul NGumah"
"41","THIS STOCK IS ABOUT TO EXPLODE!🚀 BUY ASAP!","CHWY","17911","1032","17","0","536","2021-03-27T23:56:58Z","Paul NGumah"
"42","THIS STOCK IS ABOUT TO EXPLODE!🚀 BUY ASAP!","V","17911","1032","17","0","536","2021-03-27T23:56:58Z","Paul NGumah"
"43","THIS STOCK IS ABOUT TO EXPLODE!🚀 BUY ASAP!","CRSR","17911","1032","17","0","536","2021-03-27T23:56:58Z","Paul NGumah"
"44","THIS STOCK IS ABOUT TO EXPLODE!🚀 BUY ASAP!","PTON","17911","1032","17","0","536","2021-03-27T23:56:58Z","Paul NGumah"
"45","TOP 3 STOCKS TO BUY IMMEDIATELY!🔥","TGT","15515","922","19","0","463","2021-03-26T13:17:22Z","Paul NGumah"
"46","TOP 3 STOCKS TO BUY IMMEDIATELY!🔥","UAL","15515","922","19","0","463","2021-03-26T13:17:22Z","Paul NGumah"
"47","TOP 3 STOCKS TO BUY IMMEDIATELY!🔥","RIOT","15515","922","19","0","463","2021-03-26T13:17:22Z","Paul NGumah"
"48","TOP 3 STOCKS TO BUY IMMEDIATELY!🔥","GME","15515","922","19","0","463","2021-03-26T13:17:22Z","Paul NGumah"
"49","TOP 3 STOCKS TO BUY IMMEDIATELY!🔥","AI","15515","922","19","0","463","2021-03-26T13:17:22Z","Paul NGumah"
"50","TOP 3 STOCKS TO BUY IMMEDIATELY!🔥","NIO","15515","922","19","0","463","2021-03-26T13:17:22Z","Paul NGumah"
"51","THIS STOCK IS ABOUT TO GO PARABOLIC!🚀BUY ASAP","MMM","14840","1057","20","0","308","2021-03-26T02:10:44Z","Paul NGumah"
"52","THIS STOCK IS ABOUT TO GO PARABOLIC!🚀BUY ASAP","WM","14840","1057","20","0","308","2021-03-26T02:10:44Z","Paul NGumah"
"53","THIS STOCK IS ABOUT TO GO PARABOLIC!🚀BUY ASAP","VIAC","14840","1057","20","0","308","2021-03-26T02:10:44Z","Paul NGumah"
"54","THIS STOCK IS ABOUT TO GO PARABOLIC!🚀BUY ASAP","QDEL","14840","1057","20","0","308","2021-03-26T02:10:44Z","Paul NGumah"
"55","THIS STOCK IS ABOUT TO GO PARABOLIC!🚀BUY ASAP","NNDM","14840","1057","20","0","308","2021-03-26T02:10:44Z","Paul NGumah"
"56","THIS STOCK IS ABOUT TO GO PARABOLIC!🚀BUY ASAP","RIDE","14840","1057","20","0","308","2021-03-26T02:10:44Z","Paul NGumah"
"57","TOP 2 STOCKS TO BUY NOW!🔥","AMTX","12761","750","19","0","304","2021-03-25T13:21:26Z","Paul NGumah"
"58","TOP 2 STOCKS TO BUY NOW!🔥","VIAC","12761","750","19","0","304","2021-03-25T13:21:26Z","Paul NGumah"
"59","TOP 2 STOCKS TO BUY NOW!🔥","RKT","12761","750","19","0","304","2021-03-25T13:21:26Z","Paul NGumah"
"60","TOP 2 STOCKS TO BUY NOW!🔥","CRWD","12761","750","19","0","304","2021-03-25T13:21:26Z","Paul NGumah"
"61","TOP 2 STOCKS TO BUY NOW!🔥","CHPT","12761","750","19","0","304","2021-03-25T13:21:26Z","Paul NGumah"
"62","TOP 3 STOCKS TO BUY NOW!🔥","BA","16160","793","24","0","375","2021-03-24T13:11:57Z","Paul NGumah"
"63","TOP 3 STOCKS TO BUY NOW!🔥","RIOT","16160","793","24","0","375","2021-03-24T13:11:57Z","Paul NGumah"
"64","TOP 3 STOCKS TO BUY NOW!🔥","WM","16160","793","24","0","375","2021-03-24T13:11:57Z","Paul NGumah"
"65","TOP 3 STOCKS TO BUY NOW!🔥","DISCA","16160","793","24","0","375","2021-03-24T13:11:57Z","Paul NGumah"
"66","TOP 3 STOCKS TO BUY NOW!🔥","VIAC","16160","793","24","0","375","2021-03-24T13:11:57Z","Paul NGumah"
"67","THIS STOCK IS GOING PARABOLIC!!🔥🔥🔥 SHORT IT.","AMTX","11189","654","12","0","323","2021-03-24T02:12:59Z","Paul NGumah"
"68","THIS STOCK IS GOING PARABOLIC!!🔥🔥🔥 SHORT IT.","GME","11189","654","12","0","323","2021-03-24T02:12:59Z","Paul NGumah"
"69","THIS STOCK IS GOING PARABOLIC!!🔥🔥🔥 SHORT IT.","WBA","11189","654","12","0","323","2021-03-24T02:12:59Z","Paul NGumah"
"70","THIS STOCK IS GOING PARABOLIC!!🔥🔥🔥 SHORT IT.","IQ","11189","654","12","0","323","2021-03-24T02:12:59Z","Paul NGumah"
"71","THIS STOCK IS GOING PARABOLIC!!🔥🔥🔥 SHORT IT.","EBON","11189","654","12","0","323","2021-03-24T02:12:59Z","Paul NGumah"
"72","THIS STOCK IS GOING PARABOLIC!!🔥🔥🔥 SHORT IT.","SPWR","11189","654","12","0","323","2021-03-24T02:12:59Z","Paul NGumah"
"73","TOP 2 STOCKS TO BUY IMMEDIATELY!🔥","RIOT","15635","551","13","0","335","2021-03-23T13:22:40Z","Paul NGumah"
"74","TOP 2 STOCKS TO BUY IMMEDIATELY!🔥","DISCA","15635","551","13","0","335","2021-03-23T13:22:40Z","Paul NGumah"
"75","TOP 2 STOCKS TO BUY IMMEDIATELY!🔥","VIAC","15635","551","13","0","335","2021-03-23T13:22:40Z","Paul NGumah"
"76","TOP 2 STOCKS TO BUY IMMEDIATELY!🔥","UPST","15635","551","13","0","335","2021-03-23T13:22:40Z","Paul NGumah"
"77","TOP 2 STOCKS TO BUY IMMEDIATELY!🔥","FUBO","15635","551","13","0","335","2021-03-23T13:22:40Z","Paul NGumah"
"78","THIS STOCK IS ABOUT TO GO CRAZY!🚀","CSIQ","12329","740","14","0","401","2021-03-23T02:04:22Z","Paul NGumah"
"79","THIS STOCK IS ABOUT TO GO CRAZY!🚀","CRIS","12329","740","14","0","401","2021-03-23T02:04:22Z","Paul NGumah"
"80","THIS STOCK IS ABOUT TO GO CRAZY!🚀","AAPL","12329","740","14","0","401","2021-03-23T02:04:22Z","Paul NGumah"
"81","THIS STOCK IS ABOUT TO GO CRAZY!🚀","CCIV","12329","740","14","0","401","2021-03-23T02:04:22Z","Paul NGumah"
"82","THIS STOCK IS ABOUT TO GO CRAZY!🚀","V","12329","740","14","0","401","2021-03-23T02:04:22Z","Paul NGumah"
"83","THIS STOCK IS ABOUT TO GO CRAZY!🚀","PLTR","12329","740","14","0","401","2021-03-23T02:04:22Z","Paul NGumah"
"84","TOP 3 STOCKS TO BUY NOW!🔥","FSLY","15242","638","14","0","333","2021-03-22T13:15:01Z","Paul NGumah"
"85","TOP 3 STOCKS TO BUY NOW!🔥","PLTR","15242","638","14","0","333","2021-03-22T13:15:01Z","Paul NGumah"
"86","TOP 3 STOCKS TO BUY NOW!🔥","CRM","15242","638","14","0","333","2021-03-22T13:15:01Z","Paul NGumah"
"87","TOP 3 STOCKS TO BUY NOW!🔥","FTFT","15242","638","14","0","333","2021-03-22T13:15:01Z","Paul NGumah"
"88","TOP 3 STOCKS TO BUY NOW!🔥","TELL","15242","638","14","0","333","2021-03-22T13:15:01Z","Paul NGumah"
"89","TOP 3 STOCKS TO BUY NOW!🔥","PD","15242","638","14","0","333","2021-03-22T13:15:01Z","Paul NGumah"
"90","TOP 3 STOCKS TO BUY NOW!🔥","TSLA","15242","638","14","0","333","2021-03-22T13:15:01Z","Paul NGumah"
"91","THIS STOCK COULD EXPLODE THIS WEEK!🚀 The company CRUSHED EARNINGS!","FDX","12771","697","14","0","265","2021-03-22T01:54:20Z","Paul NGumah"
"92","THIS STOCK COULD EXPLODE THIS WEEK!🚀 The company CRUSHED EARNINGS!","ORCL","12771","697","14","0","265","2021-03-22T01:54:20Z","Paul NGumah"
"93","THIS STOCK COULD EXPLODE THIS WEEK!🚀 The company CRUSHED EARNINGS!","PLUG","12771","697","14","0","265","2021-03-22T01:54:20Z","Paul NGumah"
"94","THIS STOCK COULD EXPLODE THIS WEEK!🚀 The company CRUSHED EARNINGS!","PTON","12771","697","14","0","265","2021-03-22T01:54:20Z","Paul NGumah"
"95","THIS STOCK COULD EXPLODE THIS WEEK!🚀 The company CRUSHED EARNINGS!","UPST","12771","697","14","0","265","2021-03-22T01:54:20Z","Paul NGumah"
"96","THIS STOCK IS BREAKING OUT🚀 BUY NEXT WEEK!","HD","15927","776","21","0","407","2021-03-21T01:58:11Z","Paul NGumah"
"97","THIS STOCK IS BREAKING OUT🚀 BUY NEXT WEEK!","SNOW","15927","776","21","0","407","2021-03-21T01:58:11Z","Paul NGumah"
"98","THIS STOCK IS BREAKING OUT🚀 BUY NEXT WEEK!","DIS","15927","776","21","0","407","2021-03-21T01:58:11Z","Paul NGumah"
"99","THIS STOCK IS BREAKING OUT🚀 BUY NEXT WEEK!","TTD","15927","776","21","0","407","2021-03-21T01:58:11Z","Paul NGumah"
"100","THIS STOCK IS BREAKING OUT🚀 BUY NEXT WEEK!","V","15927","776","21","0","407","2021-03-21T01:58:11Z","Paul NGumah"
"101","THIS STOCK IS BREAKING OUT🚀 BUY NEXT WEEK!","BNGO","15927","776","21","0","407","2021-03-21T01:58:11Z","Paul NGumah"
"102","I BOUGHT THIS STOCK!🔥🔥🔥","TSLA","9968","605","12","0","323","2021-03-20T02:18:46Z","Paul NGumah"
"103","I BOUGHT THIS STOCK!🔥🔥🔥","NIO","9968","605","12","0","323","2021-03-20T02:18:46Z","Paul NGumah"
"104","I BOUGHT THIS STOCK!🔥🔥🔥","VIAC","9968","605","12","0","323","2021-03-20T02:18:46Z","Paul NGumah"
"105","I BOUGHT THIS STOCK!🔥🔥🔥","GME","9968","605","12","0","323","2021-03-20T02:18:46Z","Paul NGumah"
"106","I BOUGHT THIS STOCK!🔥🔥🔥","TBIO","9968","605","12","0","323","2021-03-20T02:18:46Z","Paul NGumah"
"107","THIS STOCK IS READY FOR TAKE OFF🚀","SOS","11536","575","18","0","249","2021-03-19T13:15:01Z","Paul NGumah"
"108","THIS STOCK IS READY FOR TAKE OFF🚀","VIAC","11536","575","18","0","249","2021-03-19T13:15:01Z","Paul NGumah"
"109","THIS STOCK IS READY FOR TAKE OFF🚀","MMM","11536","575","18","0","249","2021-03-19T13:15:01Z","Paul NGumah"
"110","THIS STOCK IS READY FOR TAKE OFF🚀","TSLA","11536","575","18","0","249","2021-03-19T13:15:01Z","Paul NGumah"
"111","THIS STOCK IS READY FOR TAKE OFF🚀","SBUX","11536","575","18","0","249","2021-03-19T13:15:01Z","Paul NGumah"
"112","TOP 3 STOCKS TO BUY NOW!🔥","DISCA","20824","697","33","0","358","2021-03-18T13:16:16Z","Paul NGumah"
"113","TOP 3 STOCKS TO BUY NOW!🔥","VIAC","20824","697","33","0","358","2021-03-18T13:16:16Z","Paul NGumah"
"114","TOP 3 STOCKS TO BUY NOW!🔥","BABA","20824","697","33","0","358","2021-03-18T13:16:16Z","Paul NGumah"
"115","TOP 3 STOCKS TO BUY NOW!🔥","DISH","20824","697","33","0","358","2021-03-18T13:16:16Z","Paul NGumah"
"116","TOP 3 STOCKS TO BUY NOW!🔥","TSLA","20824","697","33","0","358","2021-03-18T13:16:16Z","Paul NGumah"
"117","TOP 3 STOCKS TO BUY NOW!🔥","UAL","20824","697","33","0","358","2021-03-18T13:16:16Z","Paul NGumah"
"118","THIS STOCK WILL EXPLODE TOMORROW!🔥🔥🔥","TSLA","23148","1056","36","0","487","2021-03-18T02:26:15Z","Paul NGumah"
"119","THIS STOCK WILL EXPLODE TOMORROW!🔥🔥🔥","VIAC","23148","1056","36","0","487","2021-03-18T02:26:15Z","Paul NGumah"
"120","THIS STOCK WILL EXPLODE TOMORROW!🔥🔥🔥","HD","23148","1056","36","0","487","2021-03-18T02:26:15Z","Paul NGumah"
"121","THIS STOCK WILL EXPLODE TOMORROW!🔥🔥🔥","PLUG","23148","1056","36","0","487","2021-03-18T02:26:15Z","Paul NGumah"
"122","THIS STOCK WILL EXPLODE TOMORROW!🔥🔥🔥","FUSE","23148","1056","36","0","487","2021-03-18T02:26:15Z","Paul NGumah"
"123","THIS STOCK WILL EXPLODE TOMORROW!🔥🔥🔥","WM","23148","1056","36","0","487","2021-03-18T02:26:15Z","Paul NGumah"
"124","TOP 3 STOCKS TO BUY NOW!🚀","VIAC","17787","663","22","0","393","2021-03-17T13:15:24Z","Paul NGumah"
"125","TOP 3 STOCKS TO BUY NOW!🚀","HD","17787","663","22","0","393","2021-03-17T13:15:24Z","Paul NGumah"
"126","TOP 3 STOCKS TO BUY NOW!🚀","MRK","17787","663","22","0","393","2021-03-17T13:15:24Z","Paul NGumah"
"127","TOP 3 STOCKS TO BUY NOW!🚀","PLUG","17787","663","22","0","393","2021-03-17T13:15:24Z","Paul NGumah"
"128","TOP 3 STOCKS TO BUY NOW!🚀","BB","17787","663","22","0","393","2021-03-17T13:15:24Z","Paul NGumah"
"129","TOP 3 STOCKS TO BUY NOW!🚀","BABA","17787","663","22","0","393","2021-03-17T13:15:24Z","Paul NGumah"
"130","TOP 2 STOCKS TO BUY IMMEDIATELY!🚀","FSLY","21476","805","29","0","378","2021-03-16T13:15:48Z","Paul NGumah"
"131","TOP 2 STOCKS TO BUY IMMEDIATELY!🚀","BABA","21476","805","29","0","378","2021-03-16T13:15:48Z","Paul NGumah"
"132","TOP 2 STOCKS TO BUY IMMEDIATELY!🚀","U","21476","805","29","0","378","2021-03-16T13:15:48Z","Paul NGumah"
"133","TOP 2 STOCKS TO BUY IMMEDIATELY!🚀","LMND","21476","805","29","0","378","2021-03-16T13:15:48Z","Paul NGumah"
"134","TOP 2 STOCKS TO BUY IMMEDIATELY!🚀","GMBL","21476","805","29","0","378","2021-03-16T13:15:48Z","Paul NGumah"
"135","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW!🔥🔥🔥","TLRY","24847","1130","39","0","544","2021-03-16T02:11:54Z","Paul NGumah"
"136","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW!🔥🔥🔥","EXPR","24847","1130","39","0","544","2021-03-16T02:11:54Z","Paul NGumah"
"137","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW!🔥🔥🔥","LC","24847","1130","39","0","544","2021-03-16T02:11:54Z","Paul NGumah"
"138","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW!🔥🔥🔥","NNDM","24847","1130","39","0","544","2021-03-16T02:11:54Z","Paul NGumah"
"139","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW!🔥🔥🔥","GME","24847","1130","39","0","544","2021-03-16T02:11:54Z","Paul NGumah"
"140","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW!🔥🔥🔥","AMC","24847","1130","39","0","544","2021-03-16T02:11:54Z","Paul NGumah"
"141","TOP 3 STOCKS TO BUY NOW!🚀","WMT","20706","768","15","0","330","2021-03-15T13:15:30Z","Paul NGumah"
"142","TOP 3 STOCKS TO BUY NOW!🚀","PLTR","20706","768","15","0","330","2021-03-15T13:15:30Z","Paul NGumah"
"143","TOP 3 STOCKS TO BUY NOW!🚀","AMC","20706","768","15","0","330","2021-03-15T13:15:30Z","Paul NGumah"
"144","TOP 3 STOCKS TO BUY NOW!🚀","MMM","20706","768","15","0","330","2021-03-15T13:15:30Z","Paul NGumah"
"145","TOP 3 STOCKS TO BUY NOW!🚀","FUBO","20706","768","15","0","330","2021-03-15T13:15:30Z","Paul NGumah"
"146","TOP 3 STOCKS TO BUY NOW!🚀","F","20706","768","15","0","330","2021-03-15T13:15:30Z","Paul NGumah"
"147","TOP 3 STOCKS TO BUY NOW!🚀","SOS","20706","768","15","0","330","2021-03-15T13:15:30Z","Paul NGumah"
"148","THIS STOCK IS ABOUT TO BREAK OUT TOMORROW!🔥🔥🔥","DISH","21681","1059","20","0","298","2021-03-15T01:42:34Z","Paul NGumah"
"149","THIS STOCK IS ABOUT TO BREAK OUT TOMORROW!🔥🔥🔥","DBX","21681","1059","20","0","298","2021-03-15T01:42:34Z","Paul NGumah"
"150","THIS STOCK IS ABOUT TO BREAK OUT TOMORROW!🔥🔥🔥","AMC","21681","1059","20","0","298","2021-03-15T01:42:34Z","Paul NGumah"
"151","THIS STOCK IS ABOUT TO BREAK OUT TOMORROW!🔥🔥🔥","SPCE","21681","1059","20","0","298","2021-03-15T01:42:34Z","Paul NGumah"
"152","THIS STOCK IS ABOUT TO BREAK OUT TOMORROW!🔥🔥🔥","SU","21681","1059","20","0","298","2021-03-15T01:42:34Z","Paul NGumah"
"153","THIS STOCK IS ABOUT TO BREAK OUT TOMORROW!🔥🔥🔥","VIAC","21681","1059","20","0","298","2021-03-15T01:42:34Z","Paul NGumah"
"154","THIS STOCK WILL EXPLODE NEXT WEEK!!🔥🔥🔥 I'M HOLDING🚀","RIOT","20641","1032","15","0","498","2021-03-13T23:11:01Z","Paul NGumah"
"155","THIS STOCK WILL EXPLODE NEXT WEEK!!🔥🔥🔥 I'M HOLDING🚀","NVAX","20641","1032","15","0","498","2021-03-13T23:11:01Z","Paul NGumah"
"156","THIS STOCK WILL EXPLODE NEXT WEEK!!🔥🔥🔥 I'M HOLDING🚀","WKHS","20641","1032","15","0","498","2021-03-13T23:11:01Z","Paul NGumah"
"157","THIS STOCK WILL EXPLODE NEXT WEEK!!🔥🔥🔥 I'M HOLDING🚀","BA","20641","1032","15","0","498","2021-03-13T23:11:01Z","Paul NGumah"
"158","THIS STOCK WILL EXPLODE NEXT WEEK!!🔥🔥🔥 I'M HOLDING🚀","BLUE","20641","1032","15","0","498","2021-03-13T23:11:01Z","Paul NGumah"
"159","THIS STOCK WILL EXPLODE NEXT WEEK!!🔥🔥🔥 I'M HOLDING🚀","WKHS","20641","1032","15","0","498","2021-03-13T23:11:01Z","Paul NGumah"
"160","TOP 3 STOCKS TO BUY NOW!🔥","WMT","19988","743","26","0","310","2021-03-12T14:17:57Z","Paul NGumah"
"161","TOP 3 STOCKS TO BUY NOW!🔥","SPOT","19988","743","26","0","310","2021-03-12T14:17:57Z","Paul NGumah"
"162","TOP 3 STOCKS TO BUY NOW!🔥","CNR","19988","743","26","0","310","2021-03-12T14:17:57Z","Paul NGumah"
"163","TOP 3 STOCKS TO BUY NOW!🔥","MMM","19988","743","26","0","310","2021-03-12T14:17:57Z","Paul NGumah"
"164","TOP 3 STOCKS TO BUY NOW!🔥","BIGC","19988","743","26","0","310","2021-03-12T14:17:57Z","Paul NGumah"
"165","TOP 3 STOCKS TO BUY NOW!🔥","QCOM","19988","743","26","0","310","2021-03-12T14:17:57Z","Paul NGumah"
"166","THIS STOCK IS ABOUT TO GO PARABOLIC TOMORROW!🔥🔥🔥","DISCA","25518","1143","29","0","443","2021-03-12T03:25:23Z","Paul NGumah"
"167","THIS STOCK IS ABOUT TO GO PARABOLIC TOMORROW!🔥🔥🔥","VIAC","25518","1143","29","0","443","2021-03-12T03:25:23Z","Paul NGumah"
"168","THIS STOCK IS ABOUT TO GO PARABOLIC TOMORROW!🔥🔥🔥","FINV","25518","1143","29","0","443","2021-03-12T03:25:23Z","Paul NGumah"
"169","THIS STOCK IS ABOUT TO GO PARABOLIC TOMORROW!🔥🔥🔥","NNDM","25518","1143","29","0","443","2021-03-12T03:25:23Z","Paul NGumah"
"170","THIS STOCK IS ABOUT TO GO PARABOLIC TOMORROW!🔥🔥🔥","PLTR","25518","1143","29","0","443","2021-03-12T03:25:23Z","Paul NGumah"
"171","TOP 3 STOCKS TO BUY NOW!🚀","BABA","18299","751","15","0","240","2021-03-11T14:15:51Z","Paul NGumah"
"172","TOP 3 STOCKS TO BUY NOW!🚀","PLTR","18299","751","15","0","240","2021-03-11T14:15:51Z","Paul NGumah"
"173","TOP 3 STOCKS TO BUY NOW!🚀","SNOW","18299","751","15","0","240","2021-03-11T14:15:51Z","Paul NGumah"
"174","TOP 3 STOCKS TO BUY NOW!🚀","TSLA","18299","751","15","0","240","2021-03-11T14:15:51Z","Paul NGumah"
"175","TOP 3 STOCKS TO BUY NOW!🚀","SNE","18299","751","15","0","240","2021-03-11T14:15:51Z","Paul NGumah"
"176","TOP 3 STOCKS TO BUY NOW!🚀","VIAC","18299","751","15","0","240","2021-03-11T14:15:51Z","Paul NGumah"
"177","THIS STOCK WILL EXPLODE TOMORROW!!🚀","RBLX","19211","876","21","0","362","2021-03-11T03:01:49Z","Paul NGumah"
"178","THIS STOCK WILL EXPLODE TOMORROW!!🚀","WM","19211","876","21","0","362","2021-03-11T03:01:49Z","Paul NGumah"
"179","THIS STOCK WILL EXPLODE TOMORROW!!🚀","MMM","19211","876","21","0","362","2021-03-11T03:01:49Z","Paul NGumah"
"180","THIS STOCK WILL EXPLODE TOMORROW!!🚀","SU","19211","876","21","0","362","2021-03-11T03:01:49Z","Paul NGumah"
"181","THIS STOCK WILL EXPLODE TOMORROW!!🚀","VERU","19211","876","21","0","362","2021-03-11T03:01:49Z","Paul NGumah"
"182","THIS STOCK WILL EXPLODE TOMORROW!!🚀","NIO","19211","876","21","0","362","2021-03-11T03:01:49Z","Paul NGumah"
"183","TOP 2 STOCKS TO BUY IMMEDIATELY!!🚀","NIO","19317","840","13","0","303","2021-03-10T14:16:51Z","Paul NGumah"
"184","TOP 2 STOCKS TO BUY IMMEDIATELY!!🚀","PLTR","19317","840","13","0","303","2021-03-10T14:16:51Z","Paul NGumah"
"185","TOP 2 STOCKS TO BUY IMMEDIATELY!!🚀","NVAX","19317","840","13","0","303","2021-03-10T14:16:51Z","Paul NGumah"
"186","TOP 2 STOCKS TO BUY IMMEDIATELY!!🚀","AMC","19317","840","13","0","303","2021-03-10T14:16:51Z","Paul NGumah"
"187","TOP 2 STOCKS TO BUY IMMEDIATELY!!🚀","SPWR","19317","840","13","0","303","2021-03-10T14:16:51Z","Paul NGumah"
"188","TOP 2 STOCKS TO BUY IMMEDIATELY!!🚀","EYES","19317","840","13","0","303","2021-03-10T14:16:51Z","Paul NGumah"
"189","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW!!🚀","GME","19402","939","23","0","375","2021-03-10T03:32:09Z","Paul NGumah"
"190","THIS STOCK IS ABOUT TO GO CRAZY TOMORROW!!🚀","AMC","19402","939","23","0","375","2021-03-10T03:32:09Z","Paul NGumah"
